"sp","weights"
"Trioceros_incornutus",0.002350650999538
"Trioceros_fuelleborni",0.00235065099953773
"Trioceros_tempeli",0.00235219428967914
"Trioceros_laterispinis",0.00235336270165071
"Trioceros_werneri",0.00235557093213009
"Trioceros_goetzei",0.00235887487943485
"Trioceros_deremensis",0.00238193787189718
"Trioceros_johnstoni",0.00237647559919635
"Trioceros_ituriensis",0.00237647559919621
"Trioceros_melleri",0.00238083071491308
"Trioceros_oweni",0.00238344409122584
"Trioceros_balebicornutus",0.00238804974496289
"Trioceros_harennae",0.00238804974496353
"Trioceros_affinis",0.0023950334980602
"Trioceros_pfefferi",0.00237444368112655
"Trioceros_perreti",0.00237444368112611
"Trioceros_wiedersheimi",0.00237545525664223
"Trioceros_serratus",0.00237545525664235
"Trioceros_quadricornis",0.00237776538138848
"Trioceros_feae",0.00237404530608606
"Trioceros_camerunensis",0.00237404530608616
"Trioceros_montium",0.00237734366129563
"Trioceros_cristatus",0.00237734366129541
"Kinyongia_adolfifriderici",0.00239045955871777
"Kinyongia_tolleyae",0.0023904595587177
"Kinyongia_rugegensis",0.00239175996863745
"Kinyongia_gyrolepis",0.00239330017484899
"Kinyongia_itombwensis",0.00239633842498444
"Kinyongia_xenorhina",0.00239965226930345
"Kinyongia_carpenteri",0.00239965226930324
"Kinyongia_mulyai",0.00240296693548083
"Kinyongia_excubitor",0.00242780551873122
"Kinyongia_vosseleri",0.00241225917593816
"Kinyongia_matschiei",0.00241225917593801
"Kinyongia_multituberculata",0.0024131882220052
"Kinyongia_fischeri",0.0024177358173648
"Kinyongia_tavetana",0.00241990104816747
"Kinyongia_boehmei",0.00241990104816729
"Kinyongia_uthmoelleri",0.0024585913163163
"Kinyongia_tenuis",0.00242421431227428
"Kinyongia_magomberae",0.00242421431227456
"Kinyongia_msuyae",0.00242703744206647
"Kinyongia_oxyrhina",0.00242835335692139
"Kinyongia_vanheygeni",0.00243984530169313
"Kinyongia_uluguruensis",0.00245560105677286
"Chamaeleo_calcaricarens",0.00244870927550022
"Chamaeleo_africanus",0.00244870927550048
"Chamaeleo_chamaeleon",0.00244990556007809
"Chamaeleo_calyptratus",0.00244652488711888
"Chamaeleo_arabicus",0.00244652488711935
"Chamaeleo_zeylanicus",0.00244971840665794
"Chamaeleo_monachus",0.00247045944780066
"Chamaeleo_gracilis",0.00245440655876476
"Chamaeleo_necasi",0.0024544065587649
"Chamaeleo_laevigatus",0.00245897775317245
"Chamaeleo_dilepis",0.0024677520982802
"Chamaeleo_senegalensis",0.00247846386525654
"Chamaeleo_anchietae",0.00253510074611393
"Chamaeleo_namaquensis",0.00262852797150595
"Rieppeleon_brevicaudatus",0.00256230163854525
"Rieppeleon_kerstenii",0.00256230163854525
"Rieppeleon_brachyurus",0.00258455779703879
"Archaius_tigris",0.00260652471186063
"Nadzikambia_baylissi",0.00260760340770484
"Nadzikambia_mlanjensis",0.00260760340770493
"Bradypodion_ngomeense",0.00241003387588078
"Bradypodion_transvaalense",0.00241003387588085
"Bradypodion_dracomontanum",0.00241042064958405
"Bradypodion_nemorale",0.0024111729063291
"Bradypodion_thamnobates",0.00241086640800111
"Bradypodion_melanocephalum",0.00241086640800017
"Bradypodion_caeruleogula",0.0024180101317961
"Bradypodion_setaroi",0.00241801013179577
"Bradypodion_kentanicum",0.00240886411728043
"Bradypodion_taeniabronchum",0.00240886411727992
"Bradypodion_ventrale",0.00240893280391926
"Bradypodion_gutturale",0.00240932978955854
"Bradypodion_atromontanum",0.0024093297895578
"Bradypodion_occidentale",0.00241891066094474
"Bradypodion_caffer",0.002426576963971
"Bradypodion_damaranum",0.00244142561538756
"Bradypodion_pumilum",0.00244142561538681
"Calumma_tsaratananense",0.00237839989051629
"Calumma_hafahafa",0.00237839989051601
"Calumma_amber",0.00237890305195756
"Calumma_peltierorum",0.00237945279301385
"Calumma_crypticum",0.00238040614294669
"Calumma_brevicorne",0.00238040614294683
"Calumma_hilleniusi",0.00238238339132414
"Calumma_peyrierasi",0.00238382271471649
"Calumma_guibei",0.00240355295063906
"Calumma_uetzi",0.00240971468316364
"Calumma_gallus",0.00240971468316367
"Calumma_juliae",0.00240979707608676
"Calumma_nasutum",0.00240308770609812
"Calumma_roaloko",0.00240308770609798
"Calumma_boettgeri",0.00240534009373619
"Calumma_fallax",0.0024044393788765
"Calumma_vohibola",0.00240443937887617
"Calumma_gehringi",0.00240922180410024
"Calumma_linotum",0.00240922180410037
"Calumma_malthe",0.00242822504560099
"Calumma_gastrotaenia",0.00241672159433218
"Calumma_guillaumeti",0.00241672159433218
"Calumma_glawi",0.00241527630170487
"Calumma_andringitraense",0.002415276301705
"Calumma_tarzan",0.00242481239952648
"Calumma_furcifer",0.00242779401890189
"Calumma_marojezense",0.00242638929490885
"Calumma_vencesi",0.00242638929490876
"Calumma_cucullatum",0.00249585690328898
"Calumma_ambreense",0.00245806897781073
"Calumma_globifer",0.00245806897781039
"Calumma_oshaughnessyi",0.00246079882036947
"Calumma_parsonii",0.00246765042580933
"Calumma_capuroni",0.00249935694744632
"Furcifer_major",0.00237708782240151
"Furcifer_viridis",0.00237708782240189
"Furcifer_lateralis",0.00237795764897073
"Furcifer_labordi",0.00237917566431109
"Furcifer_antimena",0.00238002238859845
"Furcifer_belalandaensis",0.00238002238859848
"Furcifer_nicosiai",0.00238274913581113
"Furcifer_verrucosus",0.00238274913581092
"Furcifer_oustaleti",0.0023842932683542
"Furcifer_angeli",0.00238185331172759
"Furcifer_pardalis",0.00238185331172765
"Furcifer_rhinoceratus",0.00238318872544052
"Furcifer_polleni",0.00238632320505563
"Furcifer_cephalolepis",0.00238724261080097
"Furcifer_campani",0.00239823351545925
"Furcifer_minor",0.00240688600845286
"Furcifer_petteri",0.00241119293336544
"Furcifer_willsii",0.00242715448608355
"Furcifer_timoni",0.00245287606819644
"Furcifer_bifidus",0.0024528760681965
"Furcifer_balteatus",0.00252964031417323
"Rhampholeon_chapmanorum",0.00248131240713919
"Rhampholeon_nebulauctor",0.00248131240713899
"Rhampholeon_maspictus",0.00248273374698212
"Rhampholeon_tilburyi",0.00248573534868721
"Rhampholeon_platyceps",0.0024857353486871
"Rhampholeon_nchisiensis",0.00251315414309122
"Rhampholeon_hattinghi",0.00250314542999204
"Rhampholeon_boulengeri",0.0025031454299922
"Rhampholeon_acuminatus",0.00250943881590491
"Rhampholeon_beraduccii",0.00250943881590494
"Rhampholeon_moyeri",0.00253805555390376
"Rhampholeon_uluguruensis",0.00253805555390364
"Rhampholeon_gorongosae",0.00260462528415216
"Rhampholeon_marshalli",0.00260462528415231
"Rhampholeon_viridis",0.00261039806066406
"Rhampholeon_temporalis",0.00261039806066417
"Rhampholeon_spinosus",0.00261616397276539
"Rhampholeon_spectrum",0.00272286681093456
"Brookesia_lineata",0.00269936487087673
"Brookesia_vadoni",0.00269936487087656
"Brookesia_betschi",0.00270032322711904
"Brookesia_thieli",0.00270429206638661
"Brookesia_ebenaui",0.00273265418998285
"Brookesia_therezieni",0.00273142982562553
"Brookesia_superciliaris",0.00273142982562557
"Brookesia_griveaudi",0.00270524660741164
"Brookesia_valerieae",0.00270524660741154
"Brookesia_antakarana",0.00271104257717876
"Brookesia_stumpffi",0.00271756552256754
"Brookesia_bonsi",0.00272219051154269
"Brookesia_decaryi",0.00272219051154259
"Brookesia_brygooi",0.00272940921255439
"Brookesia_perarmata",0.00275137478778486
"Brookesia_tristis",0.00281598110417037
"Brookesia_desperata",0.00281598110417026
"Brookesia_micra",0.00283336480424958
"Brookesia_confidens",0.00285793577313122
"Brookesia_tuberculata",0.00285793577313123
"Brookesia_minima",0.00289987231974908
"Brookesia_peyrierasi",0.0028818810279056
"Brookesia_karchei",0.00288188102790563
"Brookesia_dentata",0.00288406961742884
"Brookesia_exarmata",0.00288406961742853
"Brookesia_ramanantsoai",0.00289581990884012
"Palleon_lolontany",0.00363842171071131
"Palleon_nasus",0.00363842171071133
"Abronia_anzuetoi",0.00356031096161116
"Abronia_campbelli",0.00356031096161219
"Abronia_aurita",0.0035603141364724
"Abronia_matudai",0.0035637136321534
"Abronia_fimbriata",0.00356556091536775
"Abronia_lythrochila",0.00356556091536718
"Abronia_ornelasi",0.00359030599007925
"Abronia_frosti",0.00359030599007907
"Mesaspis_moreletii",0.00357841186994203
"Mesaspis_cuchumatanus",0.00357841186993975
"Mesaspis_monticola",0.00358638261268073
"Abronia_taeniata",0.00357778114534423
"Abronia_graminea",0.00357778114534388
"Abronia_fuscolabialis",0.00357922977976668
"Abronia_chiszari",0.00358991331142546
"Mesaspis_viridiflava",0.00359058971749082
"Abronia_oaxacae",0.00359526300246562
"Mesaspis_gadovii",0.00359368670526233
"Abronia_martindelcampoi",0.00359368670526206
"Barisia_ciliaris",0.00359215244584394
"Barisia_jonesi",0.00359215244584431
"Barisia_rudicollis",0.00359570472744688
"Barisia_planifrons",0.00359640963233549
"Barisia_herrerae",0.00359684496051974
"Barisia_imbricata",0.00359684496052005
"Barisia_levicollis",0.00361013229484622
"Gerrhonotus_lugoi",0.00366080199251425
"Abronia_mixteca",0.00367839587201125
"Gerrhonotus_rhombifer",0.00366501860934598
"Gerrhonotus_liocephalus",0.00366501860934592
"Gerrhonotus_infernalis",0.00365890047509596
"Gerrhonotus_ophiurus",0.00365890047509624
"Gerrhonotus_parvus",0.00369330628328188
"Elgaria_multicarinata",0.00366163818125607
"Elgaria_panamintina",0.00366163818125581
"Elgaria_cedrosensis",0.0036662641465933
"Elgaria_velazquezi",0.003667329399622
"Elgaria_paucicarinata",0.0036708783903423
"Elgaria_kingii",0.00368536456737976
"Elgaria_coerulea",0.00372970901129842
"Dopasia_hainanensis",0.00402894497372105
"Dopasia_harti",0.0040289449737213
"Dopasia_sokolovi",0.00404108071073523
"Dopasia_gracilis",0.00404108071073543
"Ophisaurus_compressus",0.00405556295256856
"Ophisaurus_attenuatus",0.00405556295256844
"Ophisaurus_ventralis",0.00407657131222343
"Hyalosaurus_koellikeri",0.00418042999681295
"Anguis_graeca",0.00398920640307118
"Anguis_colchica",0.00398920640307139
"Anguis_fragilis",0.00399600798654801
"Anguis_veronensis",0.00400622399221445
"Anguis_cephallonica",0.00402301633938581
"Pseudopus_apodus",0.00410271651732112
"Anniella_campi",0.00472829353211308
"Anniella_stebbinsi",0.00472829353211258
"Anniella_grinnelli",0.004734143689637
"Anniella_alexanderae",0.0047341436896368
"Anniella_pulchra",0.00485475248035823
"Anniella_geronimensis",0.00520953654117679
"Celestus_agasepsoides",0.00461653205727825
"Celestus_haetianus",0.00461653205727849
"Celestus_stenurus",0.00462706188506344
"Celestus_costatus",0.00463175771687281
"Celestus_sepsoides",0.00466251693514037
"Diploglossus_montisilvestris",0.004926481939432
"Diploglossus_lessonae",0.00480261912093366
"Ophiodes_striatus",0.00480261912093352
"Diploglossus_pleii",0.00484232163192397
"Diploglossus_delasagra",0.00484263830051057
"Celestus_enneagrammus",0.00508222008227359
"Celestus_cyanochloris",0.00508222008227346
"Celestus_rozellae",0.00510534095930212
"Diploglossus_bilobatus",0.00536995391311298
"Heloderma_horridum",0.0091309939782052
"Heloderma_suspectum",0.00913099397820516
"Xenosaurus_platyceps",0.00929521192816418
"Xenosaurus_grandis",0.00929521192816413
"Varanus_cerambonensis",0.00368380833449592
"Varanus_melinus",0.00368380833449564
"Varanus_douarrha",0.00368566528517118
"Varanus_indicus",0.00368612383090041
"Varanus_rainerguentheri",0.00368612383090045
"Varanus_caerulivirens",0.00371855851150737
"Varanus_jobiensis",0.00371871063520647
"Varanus_semotus",0.00370477197170406
"Varanus_finschi",0.00370477197170431
"Varanus_yuwonoi",0.00370602352539376
"Varanus_doreanus",0.00371637127001276
"Varanus_prasinus",0.00371104618207254
"Varanus_reisingeri",0.00371104618207307
"Varanus_macraei",0.00371126192867133
"Varanus_boehmei",0.00371231239635516
"Varanus_beccarii",0.00371110603136758
"Varanus_keithhornei",0.00371110603136791
"Varanus_kordensis",0.00375202856794384
"Varanus_olivaceus",0.003832191533472
"Varanus_bitatawa",0.0038321915334719
"Varanus_togianus",0.00370504153077176
"Varanus_salvator",0.00370504153077195
"Varanus_bangonorum",0.00370519209659363
"Varanus_palawanensis",0.00370541600060463
"Varanus_nuchalis",0.00370779876295786
"Varanus_cumingi",0.00371581867209731
"Varanus_marmoratus",0.00371875847864374
"Varanus_samarensis",0.00371875847864043
"Varanus_rudicollis",0.00380705320499527
"Varanus_bengalensis",0.00378566869446266
"Varanus_nebulosus",0.00378566869446225
"Varanus_flavescens",0.00380649578502871
"Varanus_dumerilii",0.00383063499683633
"Varanus_baritji",0.0036967772933233
"Varanus_acanthurus",0.00369677729332381
"Varanus_storri",0.00370059960875174
"Varanus_primordius",0.00370481777021799
"Varanus_kingorum",0.00370481777021814
"Varanus_bushi",0.00369713910848849
"Varanus_gilleni",0.0036971391084882
"Varanus_caudolineatus",0.00370453269088349
"Varanus_eremius",0.00371980593401472
"Varanus_brevicauda",0.00371980593401512
"Varanus_semiremex",0.00370105550649182
"Varanus_mitchelli",0.00370105550649149
"Varanus_timorensis",0.0037048548539409
"Varanus_scalaris",0.00371157386075326
"Varanus_tristis",0.00371495172055678
"Varanus_glauerti",0.00371495172055719
"Varanus_pilbarensis",0.00372974728294124
"Varanus_glebopalma",0.00375263062133556
"Varanus_panoptes",0.00372891362054529
"Varanus_gouldii",0.00372891362054522
"Varanus_rosenbergi",0.0037314629113112
"Varanus_giganteus",0.0037384732325673
"Varanus_mertensi",0.00374385614769589
"Varanus_spenceri",0.00374782988809523
"Varanus_varius",0.00376351068665664
"Varanus_komodoensis",0.00376351068665647
"Varanus_salvadorii",0.00376992779405451
"Varanus_yemenensis",0.00400212911294677
"Varanus_albigularis",0.00400212911294692
"Varanus_exanthematicus",0.00403496616553098
"Varanus_niloticus",0.00412274039172134
"Varanus_griseus",0.00420064915682165
"Lanthanotus_borneensis",0.00786934602643109
"Shinisaurus_crocodilurus",0.0132909476099167
"Acanthodactylus_khamirensis",0.00270174200354088
"Acanthodactylus_micropholis",0.00270174200354044
"Acanthodactylus_harranensis",0.00270545427201973
"Acanthodactylus_grandis",0.00270545427201983
"Acanthodactylus_schmidti",0.00270776956628504
"Acanthodactylus_blanfordii",0.00270776956628512
"Acanthodactylus_hardyi",0.00271090304868824
"Acanthodactylus_tilburyi",0.00270681314126193
"Acanthodactylus_gongrorhynchatus",0.00270681314126206
"Acanthodactylus_haasi",0.00270652638402003
"Acanthodactylus_arabicus",0.00270652638402002
"Acanthodactylus_cantoris",0.00270820450309343
"Acanthodactylus_masirae",0.00270820450309346
"Acanthodactylus_boskianus",0.00270554859194371
"Acanthodactylus_schreiberi",0.00270554859194343
"Acanthodactylus_nilsoni",0.00270647673811054
"Acanthodactylus_opheodurus",0.00271009638100311
"Acanthodactylus_felicis",0.00271360492114779
"Acanthodactylus_longipes",0.00272927682139027
"Acanthodactylus_aegyptius",0.00272927682139037
"Acanthodactylus_scutellatus",0.00273350718440316
"Acanthodactylus_dumerilii",0.00272978158205587
"Acanthodactylus_senegalensis",0.00272978158205587
"Acanthodactylus_taghitensis",0.002752338956805
"Acanthodactylus_aureus",0.00276129247827054
"Acanthodactylus_busacki",0.00271222471699737
"Acanthodactylus_margaritae",0.00271222471699721
"Acanthodactylus_bedriagai",0.0027135649483709
"Acanthodactylus_pardalis",0.00271553417621886
"Acanthodactylus_beershebensis",0.0027166056824535
"Acanthodactylus_maculatus",0.00271935666712757
"Acanthodactylus_boueti",0.00274409964099544
"Acanthodactylus_blanci",0.00274388672790927
"Acanthodactylus_erythrurus",0.00274388672790953
"Acanthodactylus_savignyi",0.00276786059901818
"Acanthodactylus_orientalis",0.00275891346231348
"Acanthodactylus_tristrami",0.00275891346231346
"Acanthodactylus_robustus",0.00276398667396524
"Acanthodactylus_guineensis",0.00280489162225779
"Mesalina_guttulata",0.00272306372673862
"Mesalina_austroarabica",0.00272306372673804
"Mesalina_bahaeldini",0.00272521161193771
"Mesalina_arnoldi",0.00272673591731051
"Mesalina_rubropunctata",0.00273011615334091
"Mesalina_microlepis",0.0027276707645655
"Mesalina_bernoullii",0.0027276707645655
"Mesalina_adramitana",0.00273273324948958
"Mesalina_kuri",0.00273273324948973
"Mesalina_balfouri",0.00273464172137993
"Mesalina_brevirostris",0.00273643755248328
"Mesalina_saudiarabica",0.00273643755248245
"Mesalina_simoni",0.00274567147946376
"Mesalina_olivieri",0.00274567147946424
"Mesalina_pasteuri",0.00275039190204136
"Mesalina_martini",0.0027796131007986
"Mesalina_watsonana",0.00281576352974053
"Ophisops_pushkarensis",0.00280369094111419
"Ophisops_microlepis",0.00280369094111441
"Ophisops_kutchensis",0.00280685386471246
"Ophisops_leschenaultii",0.00284451357613457
"Ophisops_occidentalis",0.00283947136999468
"Ophisops_elegans",0.00283947136999472
"Ophisops_beddomei",0.00287366026007059
"Ophisops_jerdonii",0.00287366026007057
"Eremias_przewalskii",0.00270000017280844
"Eremias_multiocellata",0.0027000001728085
"Eremias_yarkandensis",0.00269762306540255
"Eremias_buechneri",0.00269762306540291
"Eremias_stummeri",0.00270202512442041
"Eremias_szczerbaki",0.00270202512442016
"Eremias_brenchleyi",0.00272009072490322
"Eremias_argus",0.00272009072490325
"Eremias_arguta",0.00272651053636123
"Eremias_intermedia",0.00272651053636121
"Eremias_velox",0.00272132221166301
"Eremias_roborowskii",0.00272132221166296
"Eremias_nikolskii",0.00272948951550942
"Eremias_suphani",0.00271486081416761
"Eremias_papenfussi",0.00271486081416769
"Eremias_lalezharica",0.00271710224754019
"Eremias_kopetdaghica",0.00271698421775968
"Eremias_strauchi",0.00271698421775959
"Eremias_montana",0.00271854286400442
"Eremias_acutirostris",0.00272020769960843
"Eremias_persica",0.00272020769960854
"Eremias_pleskei",0.0027543698038588
"Eremias_lineolata",0.00273655342778864
"Eremias_scripta",0.00273655342778822
"Eremias_kavirensis",0.00274474361200625
"Eremias_grammica",0.00275427526507029
"Eremias_vermiculata",0.00285093383878108
"Adolfus_alleni",0.00287836612379863
"Adolfus_masavaensis",0.00287836612379857
"Adolfus_jacksoni",0.00288402652632408
"Adolfus_africanus",0.00292229332464289
"Holaspis_laevis",0.00293754645234524
"Holaspis_guentheri",0.0029375464523452
"Congolacerta_asukului",0.00293935984879135
"Congolacerta_vauereselli",0.0029393598487914
"Gastropholis_vittata",0.00293594842299404
"Gastropholis_prasina",0.00293594842299392
"Omanosaura_cyanura",0.00302248797443749
"Omanosaura_jayakari",0.00302248797443743
"Meroles_micropholidotus",0.00283575027512992
"Meroles_cuneirostris",0.00283575027512999
"Meroles_ctenodactylus",0.00283778211466444
"Meroles_anchietae",0.00283778211466436
"Meroles_knoxii",0.00285385972140646
"Meroles_suborbitalis",0.00285385972140657
"Meroles_squamulosus",0.00285835780338508
"Meroles_reticulatus",0.00288238544173563
"Ichnotropis_capensis",0.00291521862625348
"Ichnotropis_bivittata",0.00291521862625347
"Tropidosaura_gularis",0.00288409797848288
"Tropidosaura_montana",0.00288409797848287
"Tropidosaura_essexi",0.00287716540349097
"Tropidosaura_cottrelli",0.00287716540349104
"Australolacerta_australis",0.00294281885459851
"Vhembelacerta_rupicola",0.0029561963791731
"Pedioplanis_gaerdesi",0.0027730118175739
"Pedioplanis_inornata",0.00277301181757403
"Pedioplanis_undata",0.00277584494682372
"Pedioplanis_rubens",0.00277726693155873
"Pedioplanis_huntleyi",0.00277730749907428
"Pedioplanis_haackei",0.00277730749907419
"Pedioplanis_husabensis",0.00279083216356539
"Pedioplanis_benguellensis",0.00280108146820571
"Pedioplanis_namaquensis",0.00281510617772212
"Pedioplanis_lineoocellata",0.00284897055038544
"Pedioplanis_breviceps",0.00284897055038548
"Pedioplanis_laticeps",0.00286120043079472
"Pedioplanis_burchelli",0.00286120043079473
"Nucras_taeniolata",0.00284866710089829
"Nucras_tessellata",0.00284866710089795
"Nucras_livida",0.00285894118496605
"Nucras_lalandii",0.00287446636531761
"Nucras_intertexta",0.00286523134827658
"Nucras_ornata",0.00286523134827663
"Nucras_holubi",0.00288150821678168
"Nucras_boulengeri",0.00295210461532144
"Heliobolus_spekii",0.00291893819689887
"Heliobolus_lugubris",0.00291893819689872
"Pseuderemias_smithii",0.00294164816318617
"Philochortus_spinalis",0.00294285425389113
"Latastia_longicaudata",0.00291364527191332
"Latastia_doriai",0.00291364527191327
"Poromera_fordii",0.00304218960421345
"Atlantolacerta_andreanskyi",0.0032406008044833
"Darevskia_unisexualis",0.00255010477239629
"Darevskia_uzzelli",0.00255010477239733
"Darevskia_raddei",0.00255041244602717
"Darevskia_bendimahiensis",0.00255025479821432
"Darevskia_sapphirina",0.00255025479821636
"Darevskia_rostombekowi",0.00255095428713624
"Darevskia_chlorogaster",0.00255506393625439
"Darevskia_caspica",0.0025550639362545
"Darevskia_kamii",0.00255536555182501
"Darevskia_armeniaca",0.00255097614738386
"Darevskia_mixta",0.00255097614737514
"Darevskia_dahli",0.00255097966920384
"Darevskia_clarkorum",0.00255215492475845
"Darevskia_caucasica",0.00255355664696713
"Darevskia_daghestanica",0.00255355664696721
"Darevskia_derjugini",0.0025546119376308
"Darevskia_steineri",0.00255906286018902
"Darevskia_kopetdaghica",0.00255906286018858
"Darevskia_schaekeli",0.00255920568187128
"Darevskia_defilippii",0.00256088777382742
"Darevskia_szczerbaki",0.00256014040602629
"Darevskia_brauneri",0.00256014040602418
"Darevskia_saxicola",0.0025607939775646
"Darevskia_alpina",0.00256143096588311
"Darevskia_lindholmi",0.00256168880511978
"Darevskia_praticola",0.00256850173919754
"Darevskia_parvula",0.00257754605723559
"Darevskia_valentini",0.0025706667462207
"Darevskia_rudis",0.00257066674622114
"Darevskia_portschinskii",0.00257158136358452
"Darevskia_bithynica",0.00257213683768142
"Iranolacerta_brandtii",0.00262753103352374
"Iranolacerta_zagrosica",0.00262753103352394
"Anatololacerta_oertzeni",0.0026306872174959
"Anatololacerta_pelasgiana",0.00263068721749655
"Anatololacerta_budaki",0.00263337299684898
"Anatololacerta_danfordi",0.00263404596163252
"Anatololacerta_anatolica",0.00263536948251998
"Parvilacerta_parva",0.00266018557329644
"Parvilacerta_fraasii",0.00266018557329631
"Iberolacerta_martinezricai",0.00262918957247379
"Iberolacerta_galani",0.00262918957247365
"Iberolacerta_monticola",0.00263098686197595
"Iberolacerta_cyreni",0.00263516755214724
"Iberolacerta_aranica",0.00263131035940561
"Iberolacerta_bonnali",0.00263131035940554
"Iberolacerta_aurelioi",0.00263221786975789
"Iberolacerta_horvathi",0.00264172217475772
"Algyroides_marchi",0.00265816539201074
"Algyroides_fitzingeri",0.00265816539201073
"Dinarolacerta_mosorensis",0.00265155055224825
"Dinarolacerta_montenegrina",0.00265155055224795
"Algyroides_nigropunctatus",0.00266261576225011
"Algyroides_moreoticus",0.00266261576225007
"Phoenicolacerta_laevis",0.00266566584322735
"Phoenicolacerta_cyanisparsa",0.00266566584322736
"Phoenicolacerta_troodica",0.00266728070219805
"Phoenicolacerta_kulzeri",0.00267484777420857
"Hellenolacerta_graeca",0.00270390894461013
"Dalmatolacerta_oxycephala",0.00271134521130682
"Takydromus_formosanus",0.00262297119446955
"Takydromus_wolteri",0.00262297119446946
"Takydromus_viridipunctatus",0.00262263488776618
"Takydromus_luyeanus",0.0026226348877661
"Takydromus_hsuehshanensis",0.00262490678219922
"Takydromus_toyamai",0.00262617188140575
"Takydromus_stejnegeri",0.0026261718814055
"Takydromus_septentrionalis",0.00262659668857834
"Takydromus_amurensis",0.00264558786372744
"Takydromus_tachydromoides",0.00265450621488677
"Takydromus_sylvaticus",0.00263877679380146
"Takydromus_dorsalis",0.00263877679380131
"Takydromus_intermedius",0.00264043460715449
"Takydromus_albomaculosus",0.00264355364540863
"Takydromus_smaragdinus",0.00265153544779016
"Takydromus_sauteri",0.00265649303442664
"Takydromus_kuehnei",0.00267410604963002
"Takydromus_sexlineatus",0.00267410604963018
"Apathya_cappadocica",0.00271113250790257
"Apathya_yassujica",0.00271113250790263
"Lacerta_diplochondrodes",0.00263483108256515
"Lacerta_citrovittata",0.00263483108256502
"Lacerta_pamphylica",0.00263498839261462
"Lacerta_trilineata",0.00263555156055856
"Lacerta_media",0.00263731591606277
"Lacerta_agilis",0.00265207209213102
"Lacerta_bilineata",0.00264982350627928
"Lacerta_viridis",0.00264982350627978
"Lacerta_schreiberi",0.00265922520119431
"Lacerta_strigata",0.00265922520119435
"Timon_pater",0.00266477209752489
"Timon_tangitanus",0.00266477209752504
"Timon_lepidus",0.00266100622453859
"Timon_nevadensis",0.00266100622453964
"Timon_kurdistanicus",0.00268085340955895
"Timon_princeps",0.00268085340955873
"Scelarcis_perspicillata",0.00276142976386923
"Teira_dugesii",0.00276142976386916
"Zootoca_vivipara",0.00277423920056233
"Archaeolacerta_bedriagae",0.00277423920056231
"Podarcis_carbonelli",0.00263294189733303
"Podarcis_virescens",0.00263294189733303
"Podarcis_bocagei",0.00263220544659553
"Podarcis_guadarramae",0.00263220544659548
"Podarcis_vaucheri",0.00263426368752025
"Podarcis_hispanicus",0.00263426368752052
"Podarcis_liolepis",0.0026365379549984
"Podarcis_muralis",0.00264114911821587
"Podarcis_raffonei",0.00263553070618075
"Podarcis_waglerianus",0.00263553070618068
"Podarcis_siculus",0.00263827093286289
"Podarcis_tiliguerta",0.00264056740563074
"Podarcis_filfolensis",0.00264056740563106
"Podarcis_peloponnesiacus",0.00264398578593703
"Podarcis_cretensis",0.00264398578593689
"Podarcis_pityusensis",0.00264527602582562
"Podarcis_lilfordi",0.00264527602582565
"Podarcis_gaigeae",0.00264898303303884
"Podarcis_melisellensis",0.00264898303303896
"Podarcis_tauricus",0.0026494892699109
"Podarcis_milensis",0.0026510180117718
"Podarcis_erhardii",0.00268488389995302
"Gallotia_simonyi",0.00397240964987302
"Gallotia_bravoana",0.00397240964987297
"Gallotia_intermedia",0.00397936599372643
"Gallotia_caesaris",0.0040277919212328
"Gallotia_galloti",0.00402779192123293
"Gallotia_atlantica",0.00425198859557546
"Gallotia_stehlini",0.00438936986725066
"Psammodromus_hispanicus",0.00414661562823305
"Psammodromus_occidentalis",0.0041466156282331
"Psammodromus_edwarsianus",0.00417735492008657
"Psammodromus_microdactylus",0.00430262853767938
"Psammodromus_blanci",0.00430262853767932
"Psammodromus_algirus",0.00456424547465516
"Amphisbaena_camura",0.00377290234905724
"Amphisbaena_bolivica",0.0037729023490577
"Amphisbaena_alba",0.00378138099975869
"Amphisbaena_leucocephala",0.00378006551457786
"Amphisbaena_pretrei",0.00378006551457795
"Amphisbaena_vermicularis",0.00378417952279401
"Amphisbaena_roberti",0.00378417952279398
"Amphisbaena_saxosa",0.00377660123599287
"Amphisbaena_carli",0.00377660123599304
"Amphisbaena_kraoh",0.00378076953945278
"Amphisbaena_bedai",0.0037837051497708
"Amphisbaena_ignatiana",0.00380225004358584
"Amphisbaena_leali",0.0038654328085566
"Amphisbaena_innocens",0.00386543280855667
"Amphisbaena_hyporissor",0.00386944294304577
"Amphisbaena_ridleyi",0.00387633345229217
"Amphisbaena_brasiliana",0.003906306213159
"Amphisbaena_bilabialata",0.003906306213159
"Amphisbaena_fuliginosa",0.00391730356569825
"Amphisbaena_cunhai",0.00392041173190241
"Amphisbaena_mertensii",0.00392041173190229
"Amphisbaena_mitchelli",0.00390142463242784
"Amphisbaena_miringoera",0.00390142463242794
"Amphisbaena_caiari",0.00392266232085771
"Amphisbaena_xera",0.00386407090360048
"Amphisbaena_bakeri",0.00386407090360027
"Amphisbaena_caeca",0.00387180235964651
"Amphisbaena_fenestrata",0.00387180235964639
"Amphisbaena_manni",0.00390119885921239
"Amphisbaena_schmidti",0.00392228362785448
"Amphisbaena_cubana",0.00388410999312419
"Amphisbaena_carlgansi",0.00388410999312428
"Amphisbaena_barbouri",0.00390287950273988
